battle_id,team_side,player_tag,deck_id,starting_trophies,trophy_change,crowns,is_winner
0bd05730c66edb207115e4af62563ee5,1,#V989QU9P0,3227,10120,-30,0,0
0bd923e03bbd5fad06eca7df79f62ff9,0,#8RPCL9808,2987,,,0,0
0bd923e03bbd5fad06eca7df79f62ff9,1,#LUQL0PRL,2988,2,1,1,1
0bdd19006eeee35c538102a8b6125b52,0,#RQQLUUG99,163,6167,30,1,1
0bdd19006eeee35c538102a8b6125b52,1,#VG999PJ0Y,3750,6177,-30,0,0
0bf37c81ecbd8d0b435d1c98b71afcd8,0,#LQLY9PUQC,4049,3,1,1,1
0bf37c81ecbd8d0b435d1c98b71afcd8,1,#2PQL9UUP,4050,2,,0,0
0c00644108266450aef985d07249d22c,0,#V0GYCJ8QG,774,,,1,0
0c00644108266450aef985d07249d22c,1,#V2QUU9CC,774,,,2,1
0c21a4a2bbbb98243597a5a6abaf243e,0,#8RPCL9808,2995,,,1,0
0c21a4a2bbbb98243597a5a6abaf243e,1,#CP2GGLJL8,2996,,1,3,1
0c4f75ff9aebf2fce6ad4c20d54b2edb,0,#CCY88P9PG,3534,,,1,1
0c4f75ff9aebf2fce6ad4c20d54b2edb,1,#JRJPUQGUY,3378,,,0,0
0c73237d22cf5f2ed24ec410dd77e3c9,0,#20L2QJYGGJ,395,4002,-31,0,0
0c73237d22cf5f2ed24ec410dd77e3c9,1,#UGY8UJJQR,2261,3989,31,1,1
0c80afac0d35a8214423566fb7320a2d,0,#VYL2LPCRQ,359,2272,29,1,1
0c80afac0d35a8214423566fb7320a2d,1,#20G0Y2Y2LR,3929,2266,-29,0,0
0c816bc8cebc08f50684ae437462b0e9,0,#L09YVPJCG,3314,4,,0,0
0c816bc8cebc08f50684ae437462b0e9,1,#8CC9RV8UC,3315,,1,3,1
0c8c2d735f974d8dcc4df10e61169d6a,0,#U9UQPPGP9,500,8198,-29,0,0
0c8c2d735f974d8dcc4df10e61169d6a,1,#JPRULVL0V,2109,8205,29,1,1
0ca4700d1dd1af6420a4fc546882e839,0,#8VVPPLVL,64,1,1,2,1
0ca4700d1dd1af6420a4fc546882e839,1,#29808VUU,1286,6,,1,0
0ccdfb9a9815a3acd48b456c6f5d5810,0,#J0Y92RQG8,583,10030,-30,1,0
0ccdfb9a9815a3acd48b456c6f5d5810,1,#LJ9C8UQVP,1515,10030,30,2,1
0cd387394d523d2e16263293f0eb196e,0,#8Q9QJV22,602,6,1,1,1
0cd387394d523d2e16263293f0eb196e,1,#880VJ99CU,603,5,,0,0
0d0323a40010050d48cd6ebd5e7d7db0,0,#Y8CYUUPRL,378,9182,,1,1
0d0323a40010050d48cd6ebd5e7d7db0,1,#289JVGCU0,628,10030,,0,0
0d427f66ba9ecce3a0d4a11741103b09,0,#PLQ8V9802,1763,10000,30,1,1
0d427f66ba9ecce3a0d4a11741103b09,1,#PLCJQ0099,1767,10000,,0,0
0d4c989def66b461501787415cda2d11,0,#PPLQ8GVVG,3885,8066,,0,0
0d4c989def66b461501787415cda2d11,1,#U28PCUV0,3890,6285,,3,1
0d508b21a9b0e627145c3e221d6405a0,0,#9JPG98PGG,3426,,,1,1
0d508b21a9b0e627145c3e221d6405a0,1,#99UJQ0VLR,3432,,,0,0
0d757b3164541391ab2c0ffaec5bcf8d,0,#8J2PLV9Y,1912,9214,,0,0
0d757b3164541391ab2c0ffaec5bcf8d,1,#8RQRRPPQ0,,,,3,1
0d93952c372b865ff31dec893eb9eec6,0,#20GLQ89U2R,394,7072,-28,0,0
0d93952c372b865ff31dec893eb9eec6,1,#202V0CQPCP,2921,7094,28,3,1
0db12b70f2d504ff527b857ab36f2d08,0,#2P2Q99G9C,2293,4,,0,0
0db12b70f2d504ff527b857ab36f2d08,1,#900QRPPRL,4005,4,1,1,1
0dc56fb5de88bbcfe8656d757163465c,0,#R9CJLRLR,2461,10030,-30,1,0
0dc56fb5de88bbcfe8656d757163465c,1,#RP0UPLQJ,2462,10030,30,2,1
0de22ad5482824dffd7fa6fdaf2be905,0,#8U29CJU2G,,,,3,1
0de22ad5482824dffd7fa6fdaf2be905,1,#QQRV9GCCV,2244,9565,,0,0
0de7d0fb562fb972d695204639154915,0,#8VVPPLVL,64,4,,1,0
0de7d0fb562fb972d695204639154915,1,#8RYPLY0V,58,8,1,2,1
0df83088236bba9c4c4e690cb84ca73e,0,#UVYGV9G98,1171,6061,,1,1
0df83088236bba9c4c4e690cb84ca73e,1,#CVYGGPLLU,1172,7646,,0,0
0dfb590f056012894d4198ab9719f104,0,#PY0UP9GR8,1726,,,0,0
0dfb590f056012894d4198ab9719f104,1,#UG90PJQR9,1723,,,1,1
0e0de7087f4710b3e713866181160480,0,#V0GYCJ8QG,1092,,,1,1
0e0de7087f4710b3e713866181160480,1,#UP2RVPPR,1093,,,0,0
0e23f08df8e42bdd3038bd311987da8c,0,#P2GRVQGVU,125,,1,3,1
0e23f08df8e42bdd3038bd311987da8c,1,#YJ20PV2JU,17,,,1,0
0e375e6aa5565d0793b6fe130f6b2f16,0,#Y8CYUUPRL,,,,3,1
0e375e6aa5565d0793b6fe130f6b2f16,1,#2000UU08LJ,4257,7281,,0,0
0e38a26395a7f8fcce91707853b91f34,0,#RQQLUUG99,163,6136,30,2,1
0e38a26395a7f8fcce91707853b91f34,1,#20VL89GUYR,3746,6136,-30,0,0
0e46134069901563a2df96e054a0df3e,0,#J0Y92RQG8,583,15177,-29,0,0
0e46134069901563a2df96e054a0df3e,1,#CQCGJUPJ,1532,15179,29,1,1
0e6ddd7f2fe76c7db04292c34d4a5263,0,#8C0QC8RQ2,418,10315,155,1,1
0e6ddd7f2fe76c7db04292c34d4a5263,1,#VQPVLQUJC,1357,10335,-155,0,0
0e78fccdc7ff300e970a224c6c441271,0,#JGPJV2GUC,,,,3,1
0e78fccdc7ff300e970a224c6c441271,1,#UQ29RRRV0,3616,10000,,0,0
0e853ff8be8900351106e667be5e5e80,0,#UJ2GJJLGQ,799,10000,30,3,1
0e853ff8be8900351106e667be5e5e80,1,#UCJQPQPVY,812,10000,,0,0
0e8ab794e3958c9cc16fc7a86265c33a,0,#PP909P9L,130,,30,2,1
0e8ab794e3958c9cc16fc7a86265c33a,1,#2P02CPVVR,3094,,,1,0
0edbeb49138b9844522737b3ee5684b0,0,#UV0GJJUCG,1261,3,1,1,1
0edbeb49138b9844522737b3ee5684b0,1,#C08UULCRR,1262,3,,0,0
0ef6b1d63077d04550b7a113b982ff0b,0,#20GLQ89U2R,2889,,,0,0
0ef6b1d63077d04550b7a113b982ff0b,1,#2VLR0QG98,2890,,1,1,1
0efaf5ee72c6470b72fbed3c0e7770cd,0,#JPG88UQ,109,31,,0,0
0efaf5ee72c6470b72fbed3c0e7770cd,1,#28208PUQ,5,1,1,2,1
0f0a4716883048e80c3b0e800ac03660,0,#UJYGLVU0L,1611,,,2,1
0f0a4716883048e80c3b0e800ac03660,1,#9U299G9U,1612,,,1,0
0f1db6696830ac3e37e4b84fb9a4b02a,0,#C28VCQJPV,3577,9678,29,1,1
0f1db6696830ac3e37e4b84fb9a4b02a,1,#QUCV890UY,3580,9676,-29,0,0
0f3347a5c9439849d22430856b27170e,0,#2LCCQGYCR,1842,2,,0,0
0f3347a5c9439849d22430856b27170e,1,#LV8VP0QV,1844,5,1,3,1
0f3a71e9752f8a52ede957af6002a96c,0,#LJRYYYGLG,1483,1,,0,0
0f3a71e9752f8a52ede957af6002a96c,1,#UULJ2YYYG,1484,4,1,1,1
0f3bb72b32a9857dd68bc5619a8c235e,0,#G090LP2P,3862,,,0,0
0f3bb72b32a9857dd68bc5619a8c235e,1,#UVRVR0GY0,3863,,1,1,1
0f5be64c5b630d88162b7cfed14e7c0e,0,#UJLJPR8RQ,4303,2174,,0,0
0f5be64c5b630d88162b7cfed14e7c0e,1,#GR0R8UV0V,,,,3,1
0f6fa1c4024c9a11cadc66f1c2a7c33c,0,#ULQCV0R82,3422,,,0,0
0f6fa1c4024c9a11cadc66f1c2a7c33c,1,#8VJY20VCQ,63,,1,3,1
0fa67f176fa16a292542eaf278b4f6fd,0,#20PPJYUYCL,172,3461,-30,0,0
0fa67f176fa16a292542eaf278b4f6fd,1,#20QCYQVQG2,1927,3460,30,3,1
0fc9ad34d522114f1aaed32bd2fe877c,0,#9RJ8PY2UY,3965,1,1,1,1
0fc9ad34d522114f1aaed32bd2fe877c,1,#U2VU8VQ02,3966,1,,0,0
0fdd71f6ad4acbf0da6a39c3581d71c0,0,#900GU2GRQ,67,1,1,3,1
0fdd71f6ad4acbf0da6a39c3581d71c0,1,#900QRPPRL,1902,3,,1,0
0fe587c437965b1ff9892008e5ad7bea,0,#J8YYY88YG,2000,10092,-30,1,0
0fe587c437965b1ff9892008e5ad7bea,1,#U822R02J0,2023,10091,30,2,1
100a49adcac90726f04df324c61b66c2,0,#V0GYCJ8QG,1058,5,,0,0
100a49adcac90726f04df324c61b66c2,1,#VQPCL28G8,1059,4,1,1,1
100de0291f81dc511a5c8133a5eeb2ad,0,#90U8RQJ09,427,10030,30,1,1
100de0291f81dc511a5c8133a5eeb2ad,1,#2CY2LQ2PL,1141,10030,-30,0,0
101d598f7564215bbc916d005ce00b2b,0,#V0GYCJ8QG,315,10120,30,3,1
101d598f7564215bbc916d005ce00b2b,1,#UVRGG8PL0,1083,10120,-30,0,0
1035c430cc366a3efc0f86b523ef3879,0,#J2PQJ9GRY,3907,2,,0,0
1035c430cc366a3efc0f86b523ef3879,1,#9YV098UGY,3908,2,1,3,1
10534696c115d720a6b499a5d1021b09,0,#8LPJR8YC2,2038,10060,,2,1
10534696c115d720a6b499a5d1021b09,1,#U8VLP9UY,2039,10000,,1,0
10893aa90753b0dd3e554f81ad9932e3,0,#JJVYVRU0J,971,7,1,1,1
10893aa90753b0dd3e554f81ad9932e3,1,#U09C09GGQ,972,5,,0,0
1091b358e9e8b2dfea94aacc83eae241,0,#UPUG29UV0,,,,0,0
1091b358e9e8b2dfea94aacc83eae241,1,#VLP0U8R2G,3268,7834,,3,1
10a58e165e9d357049166da248ed0cc5,0,#CCRVCJ2YC,1310,,1,1,1
10a58e165e9d357049166da248ed0cc5,1,#9CVP899Y9,1311,1,,0,0
10abff677313cd09fb025655e1fbf8e5,0,#RPQJVQ2J,491,10201,30,1,1
10abff677313cd09fb025655e1fbf8e5,1,#RVJ08U,4214,10204,-30,0,0
10ac9f929f9190b96005bfb542262bdc,0,#9JPG98PGG,3426,,,1,1
10ac9f929f9190b96005bfb542262bdc,1,#CVYUUJUU9,3434,,,0,0
10b81da99ae6db2696375844f89a18cb,0,#U9PYL2CCJ,2813,6067,-29,0,0
10b81da99ae6db2696375844f89a18cb,1,#RGYYUURPP,2816,6069,29,1,1
10bfb26e7ce94b4634df60adb42def13,0,#JP9GCLYGP,249,9198,30,1,1
10bfb26e7ce94b4634df60adb42def13,1,#UP2YPYVCG,2351,9203,-30,0,0
113169ecc560cd8a868963e8b9e49983,0,#Y8CYUUPRL,4233,9180,,0,0
113169ecc560cd8a868963e8b9e49983,1,#289JVGCU0,628,10000,,1,1
11547ef705528ffa114f7905bd9f5cc6,0,#LJRYYYGLG,464,6470,-30,1,0
11547ef705528ffa114f7905bd9f5cc6,1,#R8RRQPPJ0,1475,6465,30,2,1
116905889ba6774e4f865b4f7f715286,0,#UJLJPR8RQ,300,5793,-32,1,0
116905889ba6774e4f865b4f7f715286,1,#20LJJ8LUYU,4282,5759,32,3,1
1171f15ee2ccf6e7e34986315cb2a347,0,#CVLLL2CYR,1875,9596,30,1,1
1171f15ee2ccf6e7e34986315cb2a347,1,#200G98YL8V,1876,9596,-30,0,0
11726e6d5f47b438289af57587de489e,0,#VLU92Y20P,2619,,,0,0
11726e6d5f47b438289af57587de489e,1,#JJ2YQJGCR,2620,,1,1,1
1187afe1c2bb6623927f1f8ee600f7f5,0,#J0Y92RQG8,583,15090,-30,0,0
1187afe1c2bb6623927f1f8ee600f7f5,1,#YPVJ2RG,1526,15090,30,1,1
11c0c2f019ecd3ac8e6ebe6db863e98d,0,#VRL82UPU2,352,9895,29,1,1
11c0c2f019ecd3ac8e6ebe6db863e98d,1,#QR0Q90YRP,3026,9891,-29,0,0
11cd0eae73c17e3304c5fac991aaa204,0,#PPLQ8GVVG,3870,,1,1,1
11cd0eae73c17e3304c5fac991aaa204,1,#G8CG09JCC,3871,,,0,0
11d40dfc97a82864e394cd28ddc36c3a,0,#V0QV2GLGC,3309,,,0,0
11d40dfc97a82864e394cd28ddc36c3a,1,#20L8CUPYCQ,3310,,,3,1
11d475512959a6aa110547e9868bc8f5,0,#JP82JLQLG,948,,,0,0
11d475512959a6aa110547e9868bc8f5,1,#9UJYCCPGC,949,,,2,1
11e544401d9e53a5bd25ac01e44be427,0,#L09YVPJCG,3362,7,1,2,1
11e544401d9e53a5bd25ac01e44be427,1,#8RY0RVGYC,3363,14,,1,0
11ef18f9c33c8bb3d4fef4117e7a0c26,0,#2GLUJVVP2,287,2,1,1,1
11ef18f9c33c8bb3d4fef4117e7a0c26,1,#RJ9LY2VP8,2581,2,,0,0
11f305fad7318f4a557f1f007ec4951e,0,#JRJ9RQPVQ,3053,10031,29,1,1
11f305fad7318f4a557f1f007ec4951e,1,#CCLCV9PLC,3055,10030,-29,0,0
11fa61eb6392d3ba9e4cbd4abdee6cfd,0,#90U8RQJ09,427,10060,-30,0,0
11fa61eb6392d3ba9e4cbd4abdee6cfd,1,#8VGRVL808,1152,10060,30,1,1
1204e7970724d46710c24340e9f3d129,0,#9GCR9RQP,82,1,,0,0
1204e7970724d46710c24340e9f3d129,1,#2GYY0YQGG,17,,1,1,1
12271ed86e8e988c1d7dcd918b938123,0,#JLV0UUVJ8,2477,9500,,3,1
12271ed86e8e988c1d7dcd918b938123,1,#202UGL8QRR,,,,0,0
1229c32d0bf2b5fbd6fcad649f6d6075,0,#UV9L0C9LR,509,8416,30,1,1
1229c32d0bf2b5fbd6fcad649f6d6075,1,#8J2RPJVCP,1439,8422,-30,0,0
1229ff24c0273432941e29800ba9ea55,0,#J8YYY88YG,2000,10060,30,3,1
1229ff24c0273432941e29800ba9ea55,1,#JP98GCG2Y,2028,10060,-30,2,0
1245bbe9ea6cebb4acdf19c788ecc7f4,0,#JRJ9RQPVQ,3059,10064,-30,0,0
1245bbe9ea6cebb4acdf19c788ecc7f4,1,#GY80R809J,3060,10061,30,1,1
124976291a8a4f1e1d81fef415e76b85,0,#JP9GCLYGP,2329,1,,1,0
124976291a8a4f1e1d81fef415e76b85,1,#U0G9JPV0Q,2330,1,1,2,1
125ec8aa106ee509c9fa88dc70b096d8,0,#LJRYYYGLG,464,6474,-31,0,0
125ec8aa106ee509c9fa88dc70b096d8,1,#QGQY0URRR,1504,6452,31,3,1
1260d92a7be7a89bc8353d110513d265,0,#Y8CYUUPRL,378,2,,0,0
1260d92a7be7a89bc8353d110513d265,1,#Y9LV2Q9QC,379,3,1,1,1
128579a773c6061990bb9b19d50370bd,0,#P2GRVQGVU,4043,,,0,0
128579a773c6061990bb9b19d50370bd,1,#900GU2GRQ,67,1,1,3,1
12accfdd0b4419b4e387d0a9332113e9,0,#VYL2LPCRQ,359,2157,26,1,1
12accfdd0b4419b4e387d0a9332113e9,1,#UVYC0G8QR,3933,2122,-26,0,0
12b703e9bd43f6467f23cec1cda1c8a6,0,#8J2PLV9Y,4306,9124,,0,0
12b703e9bd43f6467f23cec1cda1c8a6,1,#2QYLCP0RU,4307,10030,,3,1
12cc467bc8c2483320e7dfad142fa3a3,0,#YLQVVQLV,723,3,,0,0
12cc467bc8c2483320e7dfad142fa3a3,1,#Y90P808RU,726,5,1,1,1
12d3668d7ce85f6c95e9f25e1a7c9c96,0,#JGPJV2GUC,3595,1,1,2,1
12d3668d7ce85f6c95e9f25e1a7c9c96,1,#20RYLPJL8P,3596,1,,1,0
12fed7d7938df12ae36387f5a5492bcc,0,#LRQ220Y00,628,1,1,1,1
12fed7d7938df12ae36387f5a5492bcc,1,#9V8YRJJLU,3695,1,,0,0
13006481fd5a6ffbefd88f35a2bd46b5,0,#UJ2GJJLGQ,799,10151,-30,0,0
13006481fd5a6ffbefd88f35a2bd46b5,1,#28G9QUU8V,800,10150,30,1,1
1318f946453eb0d96ed64e01e06a0d82,0,#R92VVY0R,4164,1,,1,0
1318f946453eb0d96ed64e01e06a0d82,1,#P2GR280V,4188,1,1,3,1
13342ecb8a050388c65274375e16d780,0,#8U29CJU2G,,,,3,1
13342ecb8a050388c65274375e16d780,1,#QPYLLLJ9P,2250,7388,,0,0
1340183ceffc2277c7e1f6dd2be791c7,0,#8C0QC8RQ2,2070,,,1,0
1340183ceffc2277c7e1f6dd2be791c7,1,#PJQRLPU2G,2072,,1,3,1
13416a020a7cd44905fad493aa21f76b,0,#2JRY2P80G,4133,9806,30,2,1
13416a020a7cd44905fad493aa21f76b,1,#VQYGJ29UC,1626,9806,-30,1,0
13497b9af564f6ee89a73b21d2d813a8,0,#YLQVVQLV,736,7,,0,0
13497b9af564f6ee89a73b21d2d813a8,1,#229QR08UR,13,6,1,1,1
13586093a998e9ef995b638fc5b9b5c9,0,#2RGVLCY90,3775,6,,0,0
13586093a998e9ef995b638fc5b9b5c9,1,#9VGPCQJVL,3776,3,1,1,1
135f994cc28f5d31a87fcbfb94392baf,0,#8VVPPLVL,64,,1,2,1
135f994cc28f5d31a87fcbfb94392baf,1,#9U9JQLUU,93,,,0,0
137dafdf16e9c8b5b91f072d1e7e3c46,0,#8902Y88LG,2441,,1,1,1
137dafdf16e9c8b5b91f072d1e7e3c46,1,#GJ2L20C9,2442,,,0,0
13916dfcfa6c1270e556704c0db01eb0,0,#9UYQQP0RL,,,,3,1
13916dfcfa6c1270e556704c0db01eb0,1,#Y0Y2UUYUV,3163,5273,,0,0
13a80f0fa4de7e7d421da7c2f59fee55,0,#JP9GCLYGP,2337,,1,1,1
13a80f0fa4de7e7d421da7c2f59fee55,1,#CUC2GULUC,2338,,,0,0
13aec2469c133ad82ef33489c16bf3a7,0,#CVLLL2CYR,1859,,1,3,1
13aec2469c133ad82ef33489c16bf3a7,1,#VJQPGR29U,1860,,,1,0
13dca7ed045e6376392ef27984ee45a6,0,#8Q9QJV22,602,5,1,1,1
13dca7ed045e6376392ef27984ee45a6,1,#8U8P8J8LR,604,4,,0,0
13df7b6c0ff6f7e4a31803a30eaf0914,0,#J8YYY88YG,2000,10092,30,2,1
13df7b6c0ff6f7e4a31803a30eaf0914,1,#RUJ22GJPQ,2025,10092,-30,1,0
13e2d9fa89f12bd98fe7e2cd53a19ca8,0,#8PCCRLCRC,225,10180,29,1,1
13e2d9fa89f12bd98fe7e2cd53a19ca8,1,#YRV0CYG08,232,10179,-29,0,0
13e4ada26d2c6ed6f92dc26a5fafa086,0,#20L2QJYGGJ,395,3972,-31,0,0
13e4ada26d2c6ed6f92dc26a5fafa086,1,#V8PLVJ8PP,2268,3959,31,1,1
13e6f1c2125e6d20d59dc185a6992a96,0,#UPUG29UV0,,,,3,1
13e6f1c2125e6d20d59dc185a6992a96,1,#289JUYQ00,3270,5378,,0,0
13eb67e77ee289ebb64e31b6a5776e21,0,#8PURYVPQL,2843,8177,31,1,1
13eb67e77ee289ebb64e31b6a5776e21,1,#UYQUJ9PJY,2850,8198,-31,0,0
13eeddeca407d0e90ac2e699ec7bbc5f,0,#RQQLUUG99,163,6194,-29,1,0
13eeddeca407d0e90ac2e699ec7bbc5f,1,#20GL8U0G28,3760,6199,29,2,1
13f3907ca8b170c49a2456e86524c296,0,#JJVYVRU0J,,,,3,1
13f3907ca8b170c49a2456e86524c296,1,#CRL2RYCJR,1011,3630,,0,0
141366f649ad8889b444999a6abc6426,0,#RQQLUUG99,163,6135,-29,0,0
141366f649ad8889b444999a6abc6426,1,#VYPRP0UPQ,3768,6138,29,1,1
146010fe0c0d657519c9d343bed34348,0,#UCYQ0PPPL,774,,,0,0
146010fe0c0d657519c9d343bed34348,1,#20G208YU0P,774,,,3,1
1471cfcbbf228b23b79f47b9afa3a4b9,0,#JJVYVRU0J,973,6,1,1,1
1471cfcbbf228b23b79f47b9afa3a4b9,1,#VQ0JPUJQ9,974,5,,0,0
14774da38d9f3a06bf4b44d135fea409,0,#P2GRVQGVU,4043,,,0,0
14774da38d9f3a06bf4b44d135fea409,1,#2VLVPRJQ8,4044,2,1,3,1
147c15249895613ace18baac5d081764,0,#UPUG29UV0,774,,,3,1
147c15249895613ace18baac5d081764,1,#R8U9UUYLR,774,,,2,0
1486697d5a1c7eaae2000a0bf613dfc3,0,#J2PQJ9GRY,108,1,,0,0
1486697d5a1c7eaae2000a0bf613dfc3,1,#2CV28R9G,3905,1,1,1,1
148b60b7b46db4cf0f0b779761162dee,0,#CRVPCJR0V,1378,10117,,3,1
148b60b7b46db4cf0f0b779761162dee,1,#RRQJPQ8PG,1379,7122,,0,0
1493672a26f2b6e15490b30ef9547642,0,#8RPCL9808,2983,,,1,0
1493672a26f2b6e15490b30ef9547642,1,#UGRJ8JCQ0,2984,,1,2,1
14a1d185b0f3cb56af2eaa6b240fd5cf,0,#UJ2CCYJ9L,774,,,2,1
14a1d185b0f3cb56af2eaa6b240fd5cf,1,#VY8LJCVGG,774,,,0,0
14b1dedea3a46ff30bd4f13e4ec8cd78,0,#CCY88P9PG,3509,,,1,1
14b1dedea3a46ff30bd4f13e4ec8cd78,1,#U9CJQJC0L,3510,,,0,0
14b93c0a807dd090c1b2476d82fe3e6a,0,#YLQVVQLV,723,1,1,1,1
14b93c0a807dd090c1b2476d82fe3e6a,1,#8PURYVPQL,52,2,,0,0
14c49d67ec49cce2d5312bb799225421,0,#UV9L0C9LR,1440,8208,30,3,1
14c49d67ec49cce2d5312bb799225421,1,#RCP02PGC0,1444,8209,-30,0,0
14e30223b42a6080cef3eefe992edc1e,0,#V0GYCJ8QG,,,,3,1
14e30223b42a6080cef3eefe992edc1e,1,#UCVVLUJYQ,1098,4918,,0,0
14e422cad3af5720d6480154d97d61b6,0,#JJVYVRU0J,247,10030,30,1,1
14e422cad3af5720d6480154d97d61b6,1,#J9URJQV2R,1006,10030,-30,0,0
151b323abbd4cf50f435ecbebfcc8b24,0,#RCL9GYU9U,671,,,0,0
151b323abbd4cf50f435ecbebfcc8b24,1,#GU8UCP98G,672,,,2,1
1553f721fdd0b1208b7de5e04d1dfa4e,0,#CCRVCJ2YC,1318,5,,0,0
1553f721fdd0b1208b7de5e04d1dfa4e,1,#P2CRVR82Q,1319,5,1,3,1
1556d17b37324b492d99e5b24330c0b8,0,#JYR92V8Q,2749,2,1,1,1
1556d17b37324b492d99e5b24330c0b8,1,#UCQR0PQVL,2750,3,,0,0
155fe30895fdc6f29700741d2c4aa24d,0,#20PPJYUYCL,1930,3341,-30,0,0
155fe30895fdc6f29700741d2c4aa24d,1,#V9UV8UVG2,1934,3331,30,2,1
15758915ee7efacbe7c8c73460286902,0,#8902Y88LG,2399,6,,0,0
15758915ee7efacbe7c8c73460286902,1,#L0GCP80V,2400,,1,1,1
157d2d161ba62a7ebff0d32d0ed4de3c,0,#UQQ09RQVR,,,,0,0
157d2d161ba62a7ebff0d32d0ed4de3c,1,#VU928QGY9,3497,8760,,3,1
15a04895137932ec5820e75c438e688c,0,#UJYGLVU0L,1637,,,3,1
15a04895137932ec5820e75c438e688c,1,#RU09988QC,1636,,,0,0
15b3088db63a3d6271cd585afecb7fa4,0,#YPRC0LCRP,3189,10000,,0,0
15b3088db63a3d6271cd585afecb7fa4,1,#28LLJGJY0,3190,10000,,1,1
15c4dbb84e0f7d6cd7ed6322f7639beb,0,#UGQ2Y888R,774,,,1,1
15c4dbb84e0f7d6cd7ed6322f7639beb,1,#208GJQGP9R,774,,,0,0
15f5de0c013922f4a53d5e0d5541720d,0,#R92VVY0R,4162,10000,,3,1
15f5de0c013922f4a53d5e0d5541720d,1,#98YVCQC9,4163,10001,,2,0
15f8689d3418ea3edae1783f494d1716,0,#GC00GU2VV,3372,10060,,0,0
15f8689d3418ea3edae1783f494d1716,1,#JPJ82J82V,3373,10000,,1,1
1600815f5543d8bd6a451b11b4c6bde7,0,#VCRCCR0CV,1016,1,,0,0
1600815f5543d8bd6a451b11b4c6bde7,1,#VCV0GLVUL,1017,10,1,3,1
16249b0ab2f15e0b6314025a8e239663,0,#9UYQQP0RL,3140,10000,,1,1
16249b0ab2f15e0b6314025a8e239663,1,#99PPPJQPG,3141,8780,,0,0
162b0c8134f049e18cbc0692d51e3bd8,0,#VYL2LPCRQ,359,2126,31,1,1
162b0c8134f049e18cbc0692d51e3bd8,1,#20RVV02U8P,3934,2138,-31,0,0
1644346b4545a459903096263300cdd7,0,#20R2PVVJ8P,1949,,,3,1
1644346b4545a459903096263300cdd7,1,#VU22L29C2,1950,,,2,0
167fe95f11b00b2c8190a80a5de098a9,0,#VLU92Y20P,345,2464,27,1,1
167fe95f11b00b2c8190a80a5de098a9,1,#20RY02GVUG,2622,2432,-27,0,0
16a1a07029f834daca00bf64e5193002,0,#YLQVVQLV,723,3,,0,0
16a1a07029f834daca00bf64e5193002,1,#YJQ2QGRYV,724,3,1,1,1
16bd2fae2e93942f16f6b14c21175331,0,#209GQ8PULP,1958,,,1,0
16bd2fae2e93942f16f6b14c21175331,1,#20Q0PP0Y9,1959,,,2,1
16d099c3d22dc1d5bd77a565f9c6f90b,0,#JGPJV2GUC,3610,,,0,0
16d099c3d22dc1d5bd77a565f9c6f90b,1,#P88RYV29J,17,,,3,1
16d5b64e1f2fb090be5870e112cd1ada,0,#8Q9QJV22,,,,3,1
16d5b64e1f2fb090be5870e112cd1ada,1,#PUJRQ8QJ8,643,4930,,0,0
16f7f18ecb9f665f1ec1cb7e757e679e,0,#RCL9GYU9U,646,3,1,1,1
16f7f18ecb9f665f1ec1cb7e757e679e,1,#QULGG22CQ,647,4,,0,0
16fbc4b9ce4f16965352611591c06668,0,#2P29V8QUG,219,7269,-32,0,0
16fbc4b9ce4f16965352611591c06668,1,#VJG9CQ22C,1710,7240,32,1,1
17041cb61b756f64ee3ccec5a0bcb9bf,0,#8PCCRLCRC,225,15234,30,3,1
17041cb61b756f64ee3ccec5a0bcb9bf,1,#J98QLY88,3243,15239,-30,0,0
17043c6e3c3267e4db3bd9373ccfa722,0,#ULQCV0R82,,,,3,1
17043c6e3c3267e4db3bd9373ccfa722,1,#CCJCR8C0Q,3448,7574,,0,0
171a44e06a333b4b81a5199147d57caa,0,#2JU8P922V,2376,10120,30,3,1
171a44e06a333b4b81a5199147d57caa,1,#2UJUC28PC,2380,10120,-30,0,0
172c6bfe07425c0888fcec349065033d,0,#PY0UP9GR8,1734,,,0,0
172c6bfe07425c0888fcec349065033d,1,#9VUVGV2CP,1735,1,1,1,1
173f7c93c56559b5a78a6424e0eac381,0,#VRL82UPU2,352,9954,30,1,1
173f7c93c56559b5a78a6424e0eac381,1,#VL889CJ00,232,9957,-30,0,0
1744ef8341543c98997e431c43081ed1,0,#GC00GU2VV,774,,,0,0
1744ef8341543c98997e431c43081ed1,1,#QGQ29YPUL,774,,,1,1
17549a5f4f7372794a257f4b03315eea,0,#CCY88P9PG,3534,,,1,0
17549a5f4f7372794a257f4b03315eea,1,#GJVUUQPR8,3537,,,2,1
17573a7663143830e8c58dcadcfcf43d,0,#8902Y88LG,2445,,1,3,1
17573a7663143830e8c58dcadcfcf43d,1,#L09YVPJCG,2446,,,1,0
17876e62933c0a942b2fdbb850e27e80,0,#PP909P9L,130,10030,30,1,1
17876e62933c0a942b2fdbb850e27e80,1,#9RCY89UQ,3097,10030,-30,0,0
17a3cf9547a895109702e1df38c0b279,0,#PPLQ8GVVG,2487,,,0,0
17a3cf9547a895109702e1df38c0b279,1,#GUVV20PQC,3894,,,1,1
17b572af05db5bbd4e6249830b24f74d,0,#8C0QC8RQ2,2070,,,0,0
